Submission time,User ID,Term,Course,Professor,Grade distribution,Recommend professor?
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,SpecSumSes 2022,ECE 191,"Silberman, Jack","A+:4, A:6, A-:0, B+:0, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:1, NP:0, Total Students:11, Class GPA:4",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Sum Ses I 2022,CAT 125R,"Tosun, Adriana","A+:0, A:9, A-:3, B+:0, B:0, B-:0, C+:0, C:1, C-:0, D:0, F:0, P:1, NP:0, Total Students:14, Class GPA:3.78",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2022,ECE 100,"Baghdadchi, Saharnaz","A+:1, A:4, A-:3, B+:1, B:4, B-:2, C+:1, C:0, C-:0, D:1, F:0, Total Students:17, Class GPA:3.24",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2022,ECE 175B,"Meyer, Florian","A+:3, A:13, A-:14, B+:2, B:2, B-:7, C+:1, C:3, C-:2, D:1, F:1, W:3, Total Students:52, Class GPA:3.27",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2022,MATH 120B,"Xiao, Ming","A+:6, A:6, A-:1, B+:1, B:0, B-:1, C+:1, C:2, C-:0, D:0, F:0, P:1, NP:0, Total Students:19, Class GPA:3.56",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2022,MATH 140B,"Oprea, Dragos N.","A+:3, A:3, A-:4, B+:4, B:3, B-:0, C+:3, C:1, C-:2, D:0, F:3, Total Students:26, Class GPA:2.82",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2022,MATH 170A,"Sterbenz, Jacob","A+:2, A:5, A-:2, B+:3, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, Total Students:12, Class GPA:3.78",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2022,ECE 175A,"Vasconcelos, Nuno","A+:2, A:15, A-:14, B+:14, B:16, B-:12, C+:8, C:6, C-:3, D:0, F:8, W:6, Total Students:104, Class GPA:2.88",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2022,MATH 120A,"Rabin, Jeffrey Mark","A+:1, A:9, A-:0, B+:1, B:4, B-:1, C+:0, C:9, C-:1, D:1, F:2, W:3, Total Students:32, Class GPA:2.71",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2022,MATH 140A,"Ioana, Adrian","A+:2, A:5, A-:0, B+:1, B:2, B-:1, C+:1, C:0, C-:1, D:0, F:6, P:0, NP:1, Total Students:20, Class GPA:2.32",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2022,MATH 158,"Verstraete, Jacques Allan","A+:7, A:2, A-:4, B+:2, B:0, B-:0, C+:0, C:1, C-:1, D:1, F:1, W:3, Total Students:22, Class GPA:3.27",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2021,ECE 101,"Siegel, Paul H.","A+:4, A:5, A-:4, B+:3, B:6, B-:5, C+:1, C:5, C-:3, D:1, F:2, P:0, NP:1, W:1, Total Students:41, Class GPA:2.84",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2021,ECE 107,"Lomakin, Vitaliy","A+:6, A:6, A-:2, B+:10, B:4, B-:6, C+:2, C:2, C-:1, D:0, F:2, W:1, Total Students:42, Class GPA:3.1",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2021,ECE 171A,"Atanasov, Nikolay A.","A+:1, A:20, A-:9, B+:1, B:8, B-:2, C+:2, C:1, C-:0, D:0, F:0, Total Students:44, Class GPA:3.56",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2021,ECE 174,"Pal, Piya","A+:0, A:5, A-:13, B+:15, B:29, B-:23, C+:8, C:8, C-:0, D:0, F:12, W:2, Total Students:115, Class GPA:2.67",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2021,MATH 180A,"Jekel, David Andrew","A+:6, A:5, A-:7, B+:4, B:3, B-:4, C+:1, C:2, C-:2, D:0, F:2, P:1, NP:0, W:1, Total Students:38, Class GPA:3.13",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2021,CAT 3,"Porter, Lisa","A+:7, A:4, A-:0, B+:1, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:3, NP:0, Total Students:15, Class GPA:3.94",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2021,ECE 109,"Zeger, Kenneth A.","A+:4, A:8, A-:4, B+:5, B:5, B-:1, C+:2, C:0, C-:0, D:1, F:1, P:21, NP:6, S:0, U:1, W:1, Total Students:60, Class GPA:3.31",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2021,ECE 199,"An, Cheolhong",Grade Distribution is not available for classes with 10 students or less.:null,
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2021,MATH 103B,"Green, Nathan E","A+:3, A:6, A-:5, B+:0, B:6, B-:2, C+:1, C:1, C-:0, D:0, F:0, P:8, NP:1, W:2, Total Students:35, Class GPA:3.43",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2021,CAT 2,"Popko, Elizabeth Ashley","A+:0, A:1, A-:7, B+:4, B:2, B-:0, C+:1, C:0, C-:0, D:0, F:0, Total Students:15, Class GPA:3.43",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2021,ECE 45,"Zeger, Kenneth A.","A+:1, A:11, A-:3, B+:11, B:11, B-:4, C+:4, C:4, C-:3, D:5, F:5, P:22, NP:13, W:3, Total Students:100, Class GPA:2.69",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2021,MATH 103A,"Green, Nathan E","A+:3, A:2, A-:1, B+:1, B:0, B-:0, C+:0, C:2, C-:1, D:1, F:0, P:14, NP:2, W:2, Total Students:29, Class GPA:3.06",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2020,CAT 1,"Bigham, David Joseph","A+:1, A:2, A-:8, B+:2, B:0, B-:2, C+:1, C:0, C-:0, D:0, F:0, Total Students:16, Class GPA:3.49",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2020,ECE 25,"Liu, Zhaowei","A+:2, A:4, A-:5, B+:4, B:7, B-:3, C+:0, C:1, C-:0, D:0, F:1, W:1, Total Students:28, Class GPA:3.22",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2020,ECE 65,"Baghdadchi, Saharnaz","A+:0, A:7, A-:0, B+:0, B:1, B-:1, C+:0, C:1, C-:0, D:0, F:1, Total Students:11, Class GPA:3.25",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2020,MATH 184,"Suk, Andrew Hoon","A+:0, A:24, A-:0, B+:6, B:2, B-:1, C+:3, C:0, C-:0, D:0, F:1, Total Students:37, Class GPA:3.55",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2020,TDAC 1,"Walsh, Kim C.","A+:0, A:17, A-:1, B+:0, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:2, NP:0, Total Students:20, Class GPA:3.98",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Sum Ses II 2020,MATH 102,"Harel, Guershon","A+:2, A:0, A-:0, B+:1, B:0, B-:2, C+:0, C:2, C-:0, D:0, F:1, P:1, NP:0, W:10, Total Students:19, Class GPA:2.59",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Sum Ses I 2020,PHYS 2C,"Rappel, Wouter Jan","A+:37, A:43, A-:29, B+:24, B:21, B-:17, C+:10, C:3, C-:0, D:4, F:2, P:5, NP:0, W:6, Total Students:201, Class GPA:3.41",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2020,ECE 35,"Schurgers, Curt","A+:5, A:8, A-:4, B+:0, B:0, B-:0, C+:1, C:0, C-:0, D:0, F:1, P:10, NP:5, Total Students:34, Class GPA:3.64",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2020,MATH 20D,"Hammock, Frances H","A+:0, A:14, A-:6, B+:4, B:2, B-:2, C+:1, C:0, C-:1, D:0, F:0, P:6, NP:1, Total Students:37, Class GPA:3.56",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2020,MATH 31CH,"Sterbenz, Jacob","A+:7, A:4, A-:5, B+:1, B:3, B-:0, C+:1, C:0, C-:0, D:1, F:0, P:12, NP:0, W:2, Total Students:36, Class GPA:3.55",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2020,PHYS 2B,"Meyertholen, Andrew D.","A+:11, A:4, A-:8, B+:0, B:1, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:5, NP:0, Total Students:29, Class GPA:3.86",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2020,TDGE 11,"Short, Jim","A+:3, A:36, A-:35, B+:14, B:14, B-:6, C+:1, C:0, C-:1, D:0, F:1, P:51, NP:4, W:4, Total Students:170, Class GPA:3.55",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2020,ECE 15,"Schurgers, Curt","A+:10, A:11, A-:8, B+:4, B:7, B-:2, C+:2, C:1, C-:1, D:4, F:4, P:2, NP:1, Total Students:57, Class GPA:3.07",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2020,MATH 31BH,"Lin, Jianfeng","A+:1, A:6, A-:7, B+:6, B:2, B-:5, C+:0, C:1, C-:0, D:0, F:0, Total Students:28, Class GPA:3.4",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2020,PHIL 32,"Watkins, Eric","A+:1, A:2, A-:1, B+:3, B:6, B-:2, C+:1, C:0, C-:1, D:0, F:0, P:16, NP:0, W:1, Total Students:34, Class GPA:3.12",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2020,PHYS 2A,"Popmintchev, Tenio","A+:8, A:7, A-:6, B+:2, B:2, B-:2, C+:0, C:1, C-:2, D:0, F:0, P:1, NP:0, Total Students:31, Class GPA:3.52",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2020,TDGE 25,"Harting, Carla Kelso","A+:0, A:10, A-:1, B+:0, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:5, NP:0, Total Students:16, Class GPA:3.97",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2019,CHEM 6A,"Hoeger, Carl","A+:0, A:12, A-:3, B+:5, B:4, B-:5, C+:4, C:3, C-:1, D:1, F:0, P:0, NP:1, Total Students:39, Class GPA:3.13",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2019,ECE 5,"Gilja, Vikash","A+:2, A:17, A-:0, B+:6, B:3, B-:0, C+:0, C:0, C-:0, D:0, F:1, Total Students:29, Class GPA:3.61",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2019,ETHN 125,"Sasaki, Christen T","A+:2, A:10, A-:5, B+:2, B:2, B-:2, C+:0, C:0, C-:0, D:0, F:0, P:2, NP:0, Total Students:25, Class GPA:3.67",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2019,MATH 31AH,"Lin, Jianfeng","A+:3, A:3, A-:5, B+:9, B:1, B-:4, C+:2, C:2, C-:1, D:0, F:0, Total Students:30, Class GPA:3.21",
2024-02-10T08:29:13.895Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2019,MUS 95G,"Anderson, Kenneth","P:76, NP:0, Total Students:76, Class GPA:0",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2023,ECE 30,"Mir Arabbaygi, Siavash","A+:0, A:3, A-:2, B+:5, B:1, B-:1, C+:0, C:1, C-:7, D:3, F:3, Total Students:26, Class GPA:2.25",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2023,MAE 281B,"Cortes, Jorge","A+:0, A:4, A-:4, B+:2, B:3, B-:0, C+:0, C:1, C-:0, D:0, F:0, S:1, U:1, W:1, Total Students:17, Class GPA:3.46",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2023,MATH 146,"Jekel, David Andrew","A+:5, A:8, A-:4, B+:2, B:0, B-:1, C+:0, C:3, C-:0, D:0, F:1, P:1, NP:0, Total Students:25, Class GPA:3.42",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2023,MATH 180C,"Nemish, Yuriy","A+:2, A:13, A-:7, B+:3, B:2, B-:2, C+:2, C:3, C-:1, D:0, F:2, Total Students:37, Class GPA:3.23",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2023,MAE 281A,"Krstic, Miroslav","A+:4, A:12, A-:4, B+:4, B:6, B-:3, C+:0, C:0, C-:0, D:0, F:0, S:2, U:0, W:2, Total Students:37, Class GPA:3.58",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2023,MATH 171A,"Gill, Philip E.","A+:6, A:7, A-:9, B+:1, B:2, B-:2, C+:1, C:1, C-:2, D:0, F:2, P:1, NP:0, W:1, Total Students:35, Class GPA:3.26",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2023,MATH 180B,"Schweinsberg, Jason","A+:3, A:4, A-:4, B+:6, B:4, B-:1, C+:1, C:1, C-:2, D:0, F:0, P:1, NP:0, W:1, Total Students:28, Class GPA:3.27",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2023,MUS 17,"Roth, Paul N","A+:0, A:11, A-:4, B+:2, B:0, B-:1, C+:0, C:0, C-:0, D:0, F:0, P:4, NP:0, Total Students:22, Class GPA:3.78",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2023,MUS 95G,"Anderson, Kenneth","P:152, NP:0, W:2, Total Students:154, Class GPA:0",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2022,ECE 17,"Gilja, Vikash","A+:12, A:18, A-:4, B+:0, B:1, B-:2, C+:2, C:3, C-:0, D:0, F:3, S:1, U:0, Total Students:46, Class GPA:3.42",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2022,ECE 161A,"Rao, Bhaskar D.","A+:0, A:11, A-:5, B+:9, B:17, B-:5, C+:1, C:2, C-:7, D:0, F:2, P:1, NP:0, S:1, U:0, W:1, Total Students:62, Class GPA:2.96",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2022,ECE 171B,"Shi, Yuanyuan","A+:1, A:7, A-:7, B+:5, B:4, B-:2, C+:0, C:2, C-:0, D:0, F:1, P:0, NP:1, Total Students:30, Class GPA:3.3",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2022,MAE 280A,"Hidalgo-Gonzalez, Patricia","A+:6, A:8, A-:8, B+:12, B:17, B-:17, C+:5, C:8, C-:4, D:1, F:1, W:4, Total Students:91, Class GPA:2.96",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2022,MATH 96,"Kane, Daniel Mertz","P:19, NP:2, Total Students:21, Class GPA:0",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2022,MATH 144,"Bejenaru, Ioan","A+:0, A:3, A-:0, B+:1, B:0, B-:0, C+:0, C:1, C-:0, D:0, F:2, P:2, NP:1, W:1, Total Students:11, Class GPA:2.47",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,SpecSumSes 2022,ECE 191,"Silberman, Jack","A+:4, A:6, A-:0, B+:0, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:1, NP:0, Total Students:11, Class GPA:4",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Sum Ses I 2022,CAT 125R,"Tosun, Adriana","A+:0, A:9, A-:3, B+:0, B:0, B-:0, C+:0, C:1, C-:0, D:0, F:0, P:1, NP:0, Total Students:14, Class GPA:3.78",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2022,ECE 100,"Baghdadchi, Saharnaz","A+:1, A:4, A-:3, B+:1, B:4, B-:2, C+:1, C:0, C-:0, D:1, F:0, Total Students:17, Class GPA:3.24",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2022,ECE 175B,"Meyer, Florian","A+:3, A:13, A-:14, B+:2, B:2, B-:7, C+:1, C:3, C-:2, D:1, F:1, W:3, Total Students:52, Class GPA:3.27",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2022,MATH 120B,"Xiao, Ming","A+:6, A:6, A-:1, B+:1, B:0, B-:1, C+:1, C:2, C-:0, D:0, F:0, P:1, NP:0, Total Students:19, Class GPA:3.56",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2022,MATH 140B,"Oprea, Dragos N.","A+:3, A:3, A-:4, B+:4, B:3, B-:0, C+:3, C:1, C-:2, D:0, F:3, Total Students:26, Class GPA:2.82",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2022,MATH 170A,"Sterbenz, Jacob","A+:2, A:5, A-:2, B+:3, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, Total Students:12, Class GPA:3.78",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2022,ECE 175A,"Vasconcelos, Nuno","A+:2, A:15, A-:14, B+:14, B:16, B-:12, C+:8, C:6, C-:3, D:0, F:8, W:6, Total Students:104, Class GPA:2.88",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2022,MATH 120A,"Rabin, Jeffrey Mark","A+:1, A:9, A-:0, B+:1, B:4, B-:1, C+:0, C:9, C-:1, D:1, F:2, W:3, Total Students:32, Class GPA:2.71",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2022,MATH 140A,"Ioana, Adrian","A+:2, A:5, A-:0, B+:1, B:2, B-:1, C+:1, C:0, C-:1, D:0, F:6, P:0, NP:1, Total Students:20, Class GPA:2.32",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2022,MATH 158,"Verstraete, Jacques Allan","A+:7, A:2, A-:4, B+:2, B:0, B-:0, C+:0, C:1, C-:1, D:1, F:1, W:3, Total Students:22, Class GPA:3.27",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2021,ECE 101,"Siegel, Paul H.","A+:4, A:5, A-:4, B+:3, B:6, B-:5, C+:1, C:5, C-:3, D:1, F:2, P:0, NP:1, W:1, Total Students:41, Class GPA:2.84",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2021,ECE 107,"Lomakin, Vitaliy","A+:6, A:6, A-:2, B+:10, B:4, B-:6, C+:2, C:2, C-:1, D:0, F:2, W:1, Total Students:42, Class GPA:3.1",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2021,ECE 171A,"Atanasov, Nikolay A.","A+:1, A:20, A-:9, B+:1, B:8, B-:2, C+:2, C:1, C-:0, D:0, F:0, Total Students:44, Class GPA:3.56",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2021,ECE 174,"Pal, Piya","A+:0, A:5, A-:13, B+:15, B:29, B-:23, C+:8, C:8, C-:0, D:0, F:12, W:2, Total Students:115, Class GPA:2.67",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2021,MATH 180A,"Jekel, David Andrew","A+:6, A:5, A-:7, B+:4, B:3, B-:4, C+:1, C:2, C-:2, D:0, F:2, P:1, NP:0, W:1, Total Students:38, Class GPA:3.13",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2021,CAT 3,"Porter, Lisa","A+:7, A:4, A-:0, B+:1, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:3, NP:0, Total Students:15, Class GPA:3.94",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2021,ECE 109,"Zeger, Kenneth A.","A+:4, A:8, A-:4, B+:5, B:5, B-:1, C+:2, C:0, C-:0, D:1, F:1, P:21, NP:6, S:0, U:1, W:1, Total Students:60, Class GPA:3.31",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2021,ECE 199,"An, Cheolhong",Grade Distribution is not available for classes with 10 students or less.:null,
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2021,MATH 103B,"Green, Nathan E","A+:3, A:6, A-:5, B+:0, B:6, B-:2, C+:1, C:1, C-:0, D:0, F:0, P:8, NP:1, W:2, Total Students:35, Class GPA:3.43",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2021,CAT 2,"Popko, Elizabeth Ashley","A+:0, A:1, A-:7, B+:4, B:2, B-:0, C+:1, C:0, C-:0, D:0, F:0, Total Students:15, Class GPA:3.43",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2021,ECE 45,"Zeger, Kenneth A.","A+:1, A:11, A-:3, B+:11, B:11, B-:4, C+:4, C:4, C-:3, D:5, F:5, P:22, NP:13, W:3, Total Students:100, Class GPA:2.69",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2021,MATH 103A,"Green, Nathan E","A+:3, A:2, A-:1, B+:1, B:0, B-:0, C+:0, C:2, C-:1, D:1, F:0, P:14, NP:2, W:2, Total Students:29, Class GPA:3.06",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2020,CAT 1,"Bigham, David Joseph","A+:1, A:2, A-:8, B+:2, B:0, B-:2, C+:1, C:0, C-:0, D:0, F:0, Total Students:16, Class GPA:3.49",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2020,ECE 25,"Liu, Zhaowei","A+:2, A:4, A-:5, B+:4, B:7, B-:3, C+:0, C:1, C-:0, D:0, F:1, W:1, Total Students:28, Class GPA:3.22",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2020,ECE 65,"Baghdadchi, Saharnaz","A+:0, A:7, A-:0, B+:0, B:1, B-:1, C+:0, C:1, C-:0, D:0, F:1, Total Students:11, Class GPA:3.25",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2020,MATH 184,"Suk, Andrew Hoon","A+:0, A:24, A-:0, B+:6, B:2, B-:1, C+:3, C:0, C-:0, D:0, F:1, Total Students:37, Class GPA:3.55",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Fall Qtr 2020,TDAC 1,"Walsh, Kim C.","A+:0, A:17, A-:1, B+:0, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:2, NP:0, Total Students:20, Class GPA:3.98",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Sum Ses II 2020,MATH 102,"Harel, Guershon","A+:2, A:0, A-:0, B+:1, B:0, B-:2, C+:0, C:2, C-:0, D:0, F:1, P:1, NP:0, W:10, Total Students:19, Class GPA:2.59",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Sum Ses I 2020,PHYS 2C,"Rappel, Wouter Jan","A+:37, A:43, A-:29, B+:24, B:21, B-:17, C+:10, C:3, C-:0, D:4, F:2, P:5, NP:0, W:6, Total Students:201, Class GPA:3.41",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2020,ECE 35,"Schurgers, Curt","A+:5, A:8, A-:4, B+:0, B:0, B-:0, C+:1, C:0, C-:0, D:0, F:1, P:10, NP:5, Total Students:34, Class GPA:3.64",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2020,MATH 20D,"Hammock, Frances H","A+:0, A:14, A-:6, B+:4, B:2, B-:2, C+:1, C:0, C-:1, D:0, F:0, P:6, NP:1, Total Students:37, Class GPA:3.56",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2020,MATH 31CH,"Sterbenz, Jacob","A+:7, A:4, A-:5, B+:1, B:3, B-:0, C+:1, C:0, C-:0, D:1, F:0, P:12, NP:0, W:2, Total Students:36, Class GPA:3.55",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2020,PHYS 2B,"Meyertholen, Andrew D.","A+:11, A:4, A-:8, B+:0, B:1, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:5, NP:0, Total Students:29, Class GPA:3.86",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Spring Qtr 2020,TDGE 11,"Short, Jim","A+:3, A:36, A-:35, B+:14, B:14, B-:6, C+:1, C:0, C-:1, D:0, F:1, P:51, NP:4, W:4, Total Students:170, Class GPA:3.55",
2024-02-10T08:32:21.926Z,e8c6c31f6924e24c85be619b2cdeb5ce,Winter Qtr 2020,ECE 15,"Schurgers, Curt","A+:10, A:11, A-:8, B+:4, B:7, B-:2, C+:2, C:1, C-:1, D:4, F:4, P:2, NP:1, Total Students:57, Class GPA:3.07",
